LocMailCnt,count,timestamp,gear,tsns.hasTemp,tsns.temp,Gyro.hasTemp,Gryo.temp,Gyro.hasX,Gyro.x,Gyro.hasY,Gyro.y,Gyro.hasZ,Gyro.z,Gsns.hasTemp,Gsns.temp,Gsns.hasX,Gsns.x,Gsns.hasY,Gsns.y,Gsns.hasZ,Gsns.z,Pls.cycleTime,Pls.cycleCount,Pls.pulseCount
16811,185,1685826,1,0,0,1,34,1,49.400017,1,-1.800001,1,-39.600018,0,0,1,-768.392151,1,-2394.775391,1,16127.43457,0,0,0
16811,185,1685826,1,0,0,1,34,1,2.400001,1,-2.200001,1,-27.600012,0,0,1,-775.392029,1,-2395.975586,1,16128.03516,0,0,0
16812,186,1685924,1,0,0,1,34,1,16.200006,1,4.000001,1,-30.800014,0,0,1,-765.792236,1,-2410.175537,1,16108.23731,0,0,0
16812,186,1685924,1,0,0,1,34,1,37.800018,1,-5.400002,1,-29.000011,0,0,1,-769.39209,1,-2389.975342,1,16121.83594,0,0,0
16813,187,1686025,1,0,0,1,34,1,34.200012,1,-3.800002,1,-30.400013,0,0,1,-766.1922,1,-2393.575684,1,16118.63281,0,0,0
16813,187,1686025,1,0,0,1,34,1,39.800014,1,-25.600012,1,-30.400013,0,0,1,-775.39209,1,-2384.975586,1,16118.63672,0,0,0
16814,188,1686122,1,0,0,1,34,1,48.200024,1,-13.000007,1,-39.20002,0,0,1,-783.191956,1,-2383.97583,1,16130.63574,0,0,0
16814,188,1686122,1,0,0,1,34,1,31.400013,1,-10.200004,1,-38.400017,0,0,1,-775.192078,1,-2402.175537,1,16122.23535,0,0,0
16815,189,1686226,1,0,0,1,34,1,5.000002,1,-6.400003,1,-32.200012,0,0,1,-780.192017,1,-2382.97583,1,16111.03613,0,0,0
16815,189,1686226,1,0,0,1,34,1,18.600008,1,-12.000005,1,-27.800013,0,0,1,-782.39209,1,-2405.175537,1,16123.83496,0,0,0
16816,190,1686325,1,0,0,1,34,1,18.400007,1,-8.600005,1,-26.400011,0,0,1,-786.591919,1,-2385.975586,1,16127.63574,0,0,0
16816,190,1686325,1,0,0,1,34,1,-6.200002,1,15.800005,1,-36.000015,0,0,1,-777.392029,1,-2398.375244,1,16129.43457,0,0,0
16817,191,1686426,1,0,0,1,34,1,22.000008,1,0.6,1,-31.000015,0,0,1,-765.192139,1,-2391.175781,1,16118.63672,0,0,0
16817,191,1686426,1,0,0,1,34,1,35.200016,1,-4.000002,1,-27.400011,0,0,1,-780.592041,1,-2387.775879,1,16120.23438,0,0,0
16818,192,1686523,1,0,0,1,34,1,5.000002,1,-7.600003,1,-40.000015,0,0,1,-777.192078,1,-2405.975586,1,16124.23535,0,0,0
16818,192,1686523,1,0,0,1,34,1,17.000006,1,9.200004,1,-39.000019,0,0,1,-762.992188,1,-2386.575684,1,16132.03418,0,0,0
16819,193,1686625,1,0,0,1,34,1,37.600018,1,-6.600002,1,-27.20001,0,0,1,-781.791992,1,-2408.575439,1,16137.63477,0,0,0
16819,193,1686625,1,0,0,1,34,1,46.000019,1,0,1,-30.200014,0,0,1,-769.592163,1,-2381.775879,1,16118.83594,0,0,0
16820,194,1686725,1,0,0,1,34,1,45.20002,1,4.800002,1,-30.000011,0,0,1,-787.191956,1,-2399.775635,1,16125.03516,0,0,0
16820,194,1686725,1,0,0,1,34,1,44.400017,1,-9.400004,1,-33.400013,0,0,1,-779.392029,1,-2384.175781,1,16125.63574,0,0,0
16821,195,1686825,1,0,0,1,34,1,28.400011,1,-18.600008,1,-36.200016,0,0,1,-772.392151,1,-2397.775391,1,16120.03516,0,0,0
16821,195,1686825,1,0,0,1,34,1,47.400021,1,-9.000004,1,-38.800014,0,0,1,-775.792114,1,-2387.175537,1,16121.83594,0,0,0
16822,196,1686925,1,0,0,1,34,1,23.00001,1,-6.600003,1,-18.20001,0,0,1,-762.992188,1,-2382.375732,1,16135.2334,0,0,0
16822,196,1686925,1,0,0,1,34,1,12.000005,1,19.200008,1,-19.400007,0,0,1,-764.792236,1,-2395.975586,1,16132.83594,0,0,0
16823,197,1687025,1,0,0,1,34,1,10.800004,1,5.600002,1,-29.600014,0,0,1,-787.391907,1,-2385.775879,1,16119.63672,0,0,0
16823,197,1687025,1,0,0,1,34,1,25.000011,1,-13.400006,1,-37.000015,0,0,1,-787.59198,1,-2387.575928,1,16118.03418,0,0,0
16824,198,1687126,1,0,0,1,34,1,34.200016,1,2.800001,1,-38.000015,0,0,1,-793.591919,1,-2398.775391,1,16122.63574,0,0,0
16824,198,1687126,1,0,0,1,34,1,14.800007,1,-5.600003,1,-54.80003,0,0,1,-779.392029,1,-2393.575439,1,16130.43457,0,0,0
16825,199,1687225,1,0,0,1,34,1,26.400011,1,5.400002,1,-23.800009,0,0,1,-768.792175,1,-2416.775391,1,16133.03516,0,0,0
16825,199,1687225,1,0,0,1,34,1,22.400009,1,1.400001,1,-22.200008,0,0,1,-772.192139,1,-2393.375488,1,16136.43555,0,0,0
16826,200,1687325,1,0,0,1,34,1,39.800018,1,-16.800007,1,-35.600014,0,0,1,-776.792053,1,-2407.575439,1,16122.23535,0,0,0
16826,200,1687325,1,0,0,1,34,1,22.800009,1,-3.400001,1,-32.800014,0,0,1,-777.791992,1,-2377.575928,1,16108.23535,0,0,0
16827,201,1687421,1,0,0,1,34,1,45.600021,1,-15.800007,1,-33.200016,0,0,1,-784.391968,1,-2386.175293,1,16123.63477,0,0,0
16827,201,1687421,1,0,0,1,34,1,13.400006,1,0.2,1,-32.000011,0,0,1,-782.391968,1,-2379.775879,1,16120.83691,0,0,0
16828,202,1687526,1,0,0,1,34,1,42.400017,1,-8.800004,1,-42.800018,0,0,1,-786.991943,1,-2411.175293,1,16130.63574,0,0,0
16828,202,1687526,1,0,0,1,34,1,25.00001,1,-5.200002,1,-38.800018,0,0,1,-768.992188,1,-2395.375488,1,16121.23535,0,0,0
16829,203,1687624,1,0,0,1,34,1,7.600003,1,-8.600003,1,-45.400017,0,0,1,-768.792175,1,-2413.375488,1,16108.23731,0,0,0
16829,203,1687624,1,0,0,1,34,1,0.6,1,-12.200006,1,-39.800014,0,0,1,-784.591919,1,-2389.975586,1,16113.83594,0,0,0
16830,204,1687722,1,0,0,1,34,1,7.800003,1,-5.600002,1,-30.600014,0,0,1,-779.991943,1,-2392.975342,1,16111.43652,0,0,0
16830,204,1687722,1,0,0,1,34,1,39.200016,1,-5.200003,1,-45.000019,0,0,1,-775.192078,1,-2386.575928,1,16136.23633,0,0,0
16831,205,1687822,1,0,0,1,34,1,20.000008,1,18.600008,1,-49.000023,0,0,1,-783.791931,1,-2385.975586,1,16126.43359,0,0,0
16831,205,1687822,1,0,0,1,34,1,44.000019,1,-4.800002,1,-34.000015,0,0,1,-775.192139,1,-2404.575195,1,16116.83398,0,0,0
16832,206,1687926,1,0,0,1,34,1,14.200006,1,-7.200003,1,-31.000011,0,0,1,-769.39209,1,-2404.175293,1,16114.23438,0,0,0
16832,206,1687926,1,0,0,1,34,1,10.200005,1,0.4,1,-37.600018,0,0,1,-766.392151,1,-2396.175537,1,16121.03418,0,0,0
16833,207,1688023,1,0,0,1,34,1,21.600008,1,-3.200001,1,-46.20002,0,0,1,-775.192078,1,-2402.975586,1,16138.03613,0,0,0
16833,207,1688023,1,0,0,1,34,1,38.000015,1,-17.200006,1,-29.200012,0,0,1,-771.992188,1,-2387.575684,1,16128.63574,0,0,0
16834,208,1688122,1,0,0,1,34,1,28.000011,1,2.600001,1,-28.000011,0,0,1,-778.792053,1,-2377.375977,1,16135.2334,0,0,0
16834,208,1688122,1,0,0,1,34,1,31.000015,1,-14.400006,1,-26.20001,0,0,1,-775.392029,1,-2370.775879,1,16112.03516,0,0,0
16835,209,1688224,1,0,0,1,34,1,18.000008,1,-4.600002,1,-36.800014,0,0,1,-781.392029,1,-2395.775635,1,16122.63574,0,0,0
16835,209,1688224,1,0,0,1,34,1,45.600018,1,-4.000002,1,-33.600014,0,0,1,-772.592102,1,-2399.975586,1,16109.23633,0,0,0
16836,210,1688322,1,0,0,1,34,1,26.000013,1,-6.400003,1,-25.800013,0,0,1,-754.99231,1,-2408.575439,1,16137.63672,0,0,0
16836,210,1688322,1,0,0,1,34,1,-16.400007,1,-1,1,-19.000008,0,0,1,-768.392151,1,-2401.975342,1,16139.43555,0,0,0
16837,211,1688425,1,0,0,1,34,1,23.60001,1,-16.400007,1,-22.400009,0,0,1,-791.991882,1,-2400.375732,1,16136.43555,0,0,0
16837,211,1688425,1,0,0,1,34,1,25.20001,1,-5.600003,1,-47.200016,0,0,1,-784.591919,1,-2397.175537,1,16111.83789,0,0,0
16838,212,1688524,1,0,0,1,34,1,1.600001,1,-0.6,1,-36.800014,0,0,1,-791.991882,1,-2383.575684,1,16111.03516,0,0,0
16838,212,1688524,1,0,0,1,34,1,21.200008,1,2.400001,1,-32.600014,0,0,1,-766.992126,1,-2374.375977,1,16131.23438,0,0,0
16839,213,1688626,1,0,0,1,34,1,-2.800002,1,6.200003,1,-25.800013,0,0,1,-770.992126,1,-2412.375244,1,16141.63379,0,0,0
16839,213,1688626,1,0,0,1,34,1,-2.800001,1,13.000007,1,-41.600018,0,0,1,-771.992065,1,-2393.575439,1,16124.03613,0,0,0
16840,214,1688720,1,0,0,1,34,1,13.400004,1,-7.200003,1,-44.200016,0,0,1,-773.592041,1,-2411.975342,1,16124.2334,0,0,0
16840,214,1688720,1,0,0,1,34,1,40.800018,1,-15.000006,1,-33.000015,0,0,1,-775.791992,1,-2400.575439,1,16108.23535,0,0,0
16841,215,1688823,1,0,0,1,34,1,8.600003,1,-12.600005,1,-46.000019,0,0,1,-787.59198,1,-2398.175293,1,16132.63477,0,0,0
16841,215,1688823,1,0,0,1,34,1,35.000015,1,6.200002,1,-42.400017,0,0,1,-776.192017,1,-2389.175537,1,16136.03516,0,0,0
16842,216,1688925,1,0,0,1,34,1,39.400021,1,-0.2,1,-21.200008,0,0,1,-779.992065,1,-2389.975586,1,16127.63574,0,0,0
16842,216,1688925,1,0,0,1,34,1,35.800014,1,-4.000001,1,-33.600014,0,0,1,-766.992188,1,-2381.97583,1,16114.23535,0,0,0
16843,217,1689025,1,0,0,1,34,1,9.800005,1,-18.200006,1,-43.000019,0,0,1,-763.192139,1,-2400.375732,1,16121.43555,0,0,0
16843,217,1689025,1,0,0,1,34,1,43.20002,1,-21.60001,1,-31.400013,0,0,1,-776.992004,1,-2409.175537,1,16127.63574,0,0,0
16844,218,1689122,1,0,0,1,34,1,35.600018,1,-9.000004,1,-37.200016,0,0,1,-774.992126,1,-2389.575439,1,16133.43652,0,0,0
16844,218,1689122,1,0,0,1,34,1,39.400017,1,-6.800004,1,-39.000019,0,0,1,-790.791931,1,-2389.975586,1,16129.03418,0,0,0
16845,219,1689221,1,0,0,1,34,1,23.800011,1,4.800002,1,-41.200016,0,0,1,-783.59198,1,-2393.575439,1,16113.43555,0,0,0
16845,219,1689221,1,0,0,1,34,1,15.400005,1,10.200005,1,-46.000019,0,0,1,-792.591858,1,-2401.775391,1,16131.63477,0,0,0
16846,220,1689325,1,0,0,1,34,1,33.800014,1,2.800001,1,-40.800018,0,0,1,-770.992126,1,-2390.775635,1,16131.03516,0,0,0
16846,220,1689325,1,0,0,1,34,1,37.400017,1,9.400004,1,-28.400011,0,0,1,-766.792175,1,-2408.175537,1,16128.83496,0,0,0
16847,221,1689421,1,0,0,1,34,1,32.200012,1,-14.400006,1,-35.000015,0,0,1,-776.792053,1,-2401.575439,1,16133.03516,0,0,0
16847,221,1689421,1,0,0,1,34,1,19.000008,1,0.2,1,-49.400024,0,0,1,-770.792175,1,-2398.375488,1,16123.4375,0,0,0
16848,222,1689526,1,0,0,1,34,1,19.400009,1,7.800003,1,-32.600014,0,0,1,-785.59198,1,-2399.975586,1,16122.83594,0,0,0
16848,222,1689526,1,0,0,1,34,1,41.600014,1,-17.200006,1,-31.200012,0,0,1,-795.191895,1,-2378.775879,1,16120.03516,0,0,0
16849,223,1689623,1,0,0,1,34,1,6.200003,1,-10.600005,1,-41.600018,0,0,1,-788.191895,1,-2385.575439,1,16124.63672,0,0,0
16849,223,1689623,1,0,0,1,34,1,13.200006,1,-3.400001,1,-48.600021,0,0,1,-774.792053,1,-2398.775391,1,16126.83594,0,0,0
16850,224,1689723,1,0,0,1,34,1,35.600014,1,-14.800007,1,-20.200008,0,0,1,-761.992249,1,-2391.575439,1,16119.03516,0,0,0
16850,224,1689723,1,0,0,1,34,1,56.600021,1,-19.200008,1,-30.600014,0,0,1,-765.192139,1,-2392.975586,1,16129.43457,0,0,0
16851,225,1689820,1,0,0,1,34,1,29.000013,1,-1.200001,1,-43.000019,0,0,1,-774.592041,1,-2390.97583,1,16125.23438,0,0,0
16851,225,1689820,1,0,0,1,34,1,26.600008,1,1.800001,1,-42.800018,0,0,1,-786.791992,1,-2388.175781,1,16129.63477,0,0,0
16852,226,1689921,1,0,0,1,34,1,35.800014,1,5.600002,1,-31.000015,0,0,1,-779.592041,1,-2384.575439,1,16109.23633,0,0,0
16852,226,1689921,1,0,0,1,34,1,22.200008,1,-4.800002,1,-48.20002,0,0,1,-791.591919,1,-2396.375732,1,16124.03613,0,0,0
16853,227,1690021,1,0,0,1,34,1,36.000015,1,1,1,-30.000011,0,0,1,-772.792053,1,-2386.975586,1,16124.83594,0,0,0
16853,227,1690021,1,0,0,1,34,1,39.400021,1,-3.800002,1,-44.200016,0,0,1,-773.992188,1,-2407.975342,1,16114.83496,0,0,0
16854,228,1690125,1,0,0,1,34,1,19.800009,1,2.200001,1,-36.400013,0,0,1,-757.192261,1,-2398.175537,1,16117.03516,0,0,0
16854,228,1690125,1,0,0,1,34,1,33.000015,1,-4.600002,1,-25.400011,0,0,1,-772.792175,1,-2396.975586,1,16120.63477,0,0,0
16855,229,1690223,1,0,0,1,34,1,13.000005,1,-14.800005,1,-23.60001,0,0,1,-772.592102,1,-2383.575684,1,16126.63477,0,0,0
16855,229,1690223,1,0,0,1,34,1,51.400024,1,-0.4,1,-37.200016,0,0,1,-781.392029,1,-2389.375488,1,16113.03613,0,0,0
16856,230,1690321,1,0,0,1,34,1,39.600014,1,-0.2,1,-52.20002,0,0,1,-787.791992,1,-2395.775635,1,16119.23535,0,0,0
16856,230,1690321,1,0,0,1,34,1,23.60001,1,-10.800005,1,-48.20002,0,0,1,-778.192139,1,-2398.175537,1,16124.03613,0,0,0
16857,231,1690424,1,0,0,1,34,1,43.400021,1,-15.400007,1,-42.20002,0,0,1,-770.39209,1,-2394.175537,1,16117.03516,0,0,0
16857,231,1690424,1,0,0,1,34,1,37.400017,1,-13.200006,1,-32.800011,0,0,1,-777.992004,1,-2401.375488,1,16121.23535,0,0,0
16858,232,1690523,1,0,0,1,34,1,49.800018,1,-8.600003,1,-34.200012,0,0,1,-757.792297,1,-2393.775635,1,16131.03418,0,0,0
16858,232,1690523,1,0,0,1,34,1,55.800026,1,-9.000004,1,-51.800018,0,0,1,-776.39209,1,-2419.775391,1,16130.63574,0,0,0
16859,233,1690620,1,0,0,1,34,1,33.000011,1,-2.400001,1,-40.800018,0,0,1,-780.192017,1,-2394.375488,1,16127.03516,0,0,0
16859,233,1690620,1,0,0,1,34,1,52.600021,1,-5.600002,1,-12.200006,0,0,1,-777.992065,1,-2384.975586,1,16132.83594,0,0,0
16860,234,1690725,1,0,0,1,34,1,18.400007,1,-5.400002,1,-43.800018,0,0,1,-772.592102,1,-2384.975586,1,16106.43457,0,0,0
16860,234,1690725,1,0,0,1,34,1,43.000019,1,-7.800004,1,-45.800018,0,0,1,-777.39209,1,-2392.775635,1,16115.03516,0,0,0
16861,235,1690820,1,0,0,1,34,1,35.400017,1,1.200001,1,-35.800014,0,0,1,-765.792236,1,-2388.175781,1,16133.03516,0,0,0
16861,235,1690820,1,0,0,1,34,1,13.200006,1,0.6,1,-46.800018,0,0,1,-778.39209,1,-2392.175781,1,16136.03516,0,0,0
16862,236,1690922,1,0,0,1,34,1,11.600004,1,-3.400001,1,-51.600018,0,0,1,-777.39209,1,-2394.575684,1,16111.03516,0,0,0
16862,236,1690922,1,0,0,1,34,1,40.800018,1,-19.400009,1,-53.600025,0,0,1,-779.59198,1,-2398.175537,1,16117.23633,0,0,0
16863,237,1691021,1,0,0,1,34,1,-3.000001,1,-12.800007,1,-34.000011,0,0,1,-776.192139,1,-2382.775879,1,16109.83496,0,0,0
16863,237,1691021,1,0,0,1,34,1,25.400011,1,0.2,1,-20.400007,0,0,1,-777.592041,1,-2391.575684,1,16116.23535,0,0,0
16864,238,1691123,1,0,0,1,34,1,33.000015,1,-1,1,-43.400021,0,0,1,-778.391968,1,-2399.375488,1,16126.43359,0,0,0
16864,238,1691123,1,0,0,1,34,1,41.20002,1,2.600001,1,-38.800018,0,0,1,-779.392029,1,-2398.175293,1,16131.23438,0,0,0
16865,239,1691220,1,0,0,1,34,1,40.600018,1,-12.600006,1,-40.400017,0,0,1,-765.192139,1,-2387.175781,1,16132.63477,0,0,0
16865,239,1691220,1,0,0,1,34,1,29.200014,1,-15.800005,1,-39.000019,0,0,1,-777.39209,1,-2402.575439,1,16118.43359,0,0,0
16866,240,1691321,1,0,0,1,34,1,39.000019,1,-15.800007,1,-30.400013,0,0,1,-785.191956,1,-2389.375488,1,16112.03516,0,0,0
16866,240,1691321,1,0,0,1,34,1,23.200008,1,4.400002,1,-18.600008,0,0,1,-786.791931,1,-2404.575684,1,16132.43555,0,0,0
16867,241,1691425,1,0,0,1,34,1,24.800011,1,-9.000004,1,-20.600008,0,0,1,-777.791992,1,-2375.97583,1,16128.23633,0,0,0
16867,241,1691425,1,0,0,1,34,1,-4.400002,1,11.200005,1,-39.400021,0,0,1,-773.592041,1,-2400.575684,1,16116.43555,0,0,0
16868,242,1691522,1,0,0,1,34,1,8.800004,1,0.8,1,-44.000015,0,0,1,-776.39209,1,-2393.775391,1,16117.6377,0,0,0
16868,242,1691522,1,0,0,1,34,1,38.400013,1,-7.000003,1,-38.200016,0,0,1,-766.992188,1,-2403.575439,1,16125.63574,0,0,0
16869,243,1691620,1,0,0,1,34,1,49.200024,1,6.400003,1,-39.000019,0,0,1,-766.592224,1,-2386.775635,1,16112.43652,0,0,0
16869,243,1691620,1,0,0,1,34,1,9.000004,1,1.2,1,-33.800014,0,0,1,-772.792053,1,-2404.975586,1,16109.43457,0,0,0
16870,244,1691722,1,0,0,1,34,1,17.400005,1,-7.400003,1,-45.000019,0,0,1,-782.791992,1,-2393.975586,1,16115.83496,0,0,0
16870,244,1691722,1,0,0,1,34,1,24.00001,1,-16.400007,1,-41.400017,0,0,1,-783.991943,1,-2381.97583,1,16122.23535,0,0,0
16871,245,1691820,1,0,0,1,34,1,24.400011,1,-14.200006,1,-29.600014,0,0,1,-765.392212,1,-2390.975342,1,16118.23633,0,0,0
16871,245,1691820,1,0,0,1,34,1,27.800013,1,-29.60001,1,-35.200016,0,0,1,-770.992126,1,-2388.375732,1,16120.03516,0,0,0
16872,246,1691922,1,0,0,1,34,1,43.000019,1,-16.800005,1,-21.400009,0,0,1,-773.39209,1,-2384.175781,1,16114.83496,0,0,0
16872,246,1691922,1,0,0,1,34,1,54.600021,1,-6.600003,1,-28.400011,0,0,1,-770.39209,1,-2393.975586,1,16142.63477,0,0,0
16873,247,1692022,1,0,0,1,34,1,22.400007,1,3.400002,1,-43.800018,0,0,1,-780.192017,1,-2396.575684,1,16128.63574,0,0,0
16873,247,1692022,1,0,0,1,34,1,21.600008,1,-14.400005,1,-39.000015,0,0,1,-784.992004,1,-2402.375488,1,16116.63477,0,0,0
16874,248,1692122,1,0,0,1,34,1,17.000006,1,7.000003,1,-36.600014,0,0,1,-770.592102,1,-2389.775391,1,16115.83398,0,0,0
16874,248,1692122,1,0,0,1,34,1,8.600003,1,0.2,1,-37.600018,0,0,1,-773.992065,1,-2391.575684,1,16113.43555,0,0,0
16875,249,1692222,1,0,0,1,34,1,29.000013,1,-12.600005,1,-45.800018,0,0,1,-772.592102,1,-2395.575684,1,16122.43457,0,0,0
16875,249,1692222,1,0,0,1,34,1,47.400021,1,-13.000005,1,-37.400017,0,0,1,-773.192078,1,-2393.575439,1,16124.2334,0,0,0
16876,250,1692324,1,0,0,1,34,1,3.000001,1,7.800003,1,-50.600021,0,0,1,-773.592041,1,-2404.175537,1,16136.23438,0,0,0
16876,250,1692324,1,0,0,1,34,1,33.200016,1,0.2,1,-44.200024,0,0,1,-774.792053,1,-2386.975586,1,16126.23535,0,0,0
16877,251,1692425,1,0,0,1,34,1,36.400013,1,7.800004,1,-46.000019,0,0,1,-779.592041,1,-2389.775635,1,16118.03711,0,0,0
16877,251,1692425,1,0,0,1,34,1,25.800013,1,-18.000008,1,-17.000006,0,0,1,-768.592102,1,-2391.975586,1,16115.23438,0,0,0
16878,252,1692521,1,0,0,1,34,1,21.000008,1,-12.600005,1,-35.200012,0,0,1,-780.39209,1,-2395.575439,1,16120.83496,0,0,0
16878,252,1692521,1,0,0,1,34,1,29.400013,1,1,1,-22.000008,0,0,1,-767.39209,1,-2391.575684,1,16133.43457,0,0,0
16879,253,1692625,1,0,0,1,34,1,20.200008,1,6.000002,1,-31.60001,0,0,1,-784.992004,1,-2411.175293,1,16123.03516,0,0,0
16879,253,1692625,1,0,0,1,34,1,42.200016,1,-4.800002,1,-44.800018,0,0,1,-785.59198,1,-2396.375488,1,16103.63574,0,0,0
16880,254,1692721,1,0,0,1,34,1,20.800009,1,-11.800005,1,-40.200016,0,0,1,-767.192139,1,-2390.575439,1,16112.63477,0,0,0
16880,254,1692721,1,0,0,1,34,1,50.600021,1,-1,1,-47.000019,0,0,1,-773.792114,1,-2398.375488,1,16122.63574,0,0,0
16881,255,1692820,1,0,0,1,34,1,40.000015,1,9.800004,1,-41.800018,0,0,1,-777.791992,1,-2392.975586,1,16136.23438,0,0,0
16881,255,1692820,1,0,0,1,34,1,23.00001,1,-9.400003,1,-36.000015,0,0,1,-782.991943,1,-2383.375732,1,16127.63574,0,0,0
16882,0,1692924,1,0,0,1,34,1,46.800018,1,-5.400002,1,-41.000019,0,0,1,-771.992188,1,-2396.575684,1,16123.03516,0,0,0
16882,0,1692924,1,0,0,1,34,1,19.200008,1,15.800007,1,-35.000011,0,0,1,-770.592102,1,-2387.775635,1,16115.4375,0,0,0
16883,1,1693022,1,0,0,1,34,1,21.00001,1,4.400002,1,-43.600018,0,0,1,-769.39209,1,-2409.775391,1,16115.83496,0,0,0
16883,1,1693022,1,0,0,1,34,1,12.600005,1,-3.600002,1,-33.400013,0,0,1,-776.592102,1,-2395.975586,1,16124.23535,0,0,0
16884,2,1693119,1,0,0,1,34,1,1.600001,1,-13.600005,1,-34.800014,0,0,1,-774.39209,1,-2388.975586,1,16135.63574,0,0,0
16884,2,1693119,1,0,0,1,34,1,-2.400001,1,-13.000005,1,-26.600012,0,0,1,-777.39209,1,-2392.375732,1,16125.83496,0,0,0
16885,3,1693222,1,0,0,1,34,1,14.000007,1,-5.000002,1,-32.600014,0,0,1,-787.391907,1,-2393.175537,1,16116.43457,0,0,0
16885,3,1693222,1,0,0,1,34,1,6.600003,1,9.400003,1,-37.200016,0,0,1,-780.192017,1,-2381.775635,1,16119.23535,0,0,0
16886,4,1693320,1,0,0,1,34,1,30.200012,1,7.800004,1,-21.000008,0,0,1,-778.791992,1,-2396.975586,1,16123.83496,0,0,0
16886,4,1693320,1,0,0,1,34,1,28.20001,1,-14.200006,1,-47.800022,0,0,1,-775.792114,1,-2379.775879,1,16133.43457,0,0,0
16887,5,1693421,1,0,0,1,34,1,55.600025,1,-11.600005,1,-49.200024,0,0,1,-773.792114,1,-2397.775391,1,16129.03418,0,0,0
16887,5,1693421,1,0,0,1,34,1,37.000015,1,-6.000002,1,-44.600018,0,0,1,-773.192139,1,-2391.175781,1,16108.23535,0,0,0
16888,6,1693525,1,0,0,1,34,1,15.600008,1,-15.000007,1,-25.800009,0,0,1,-774.592102,1,-2400.975586,1,16123.43359,0,0,0
16888,6,1693525,1,0,0,1,34,1,52.400021,1,1.2,1,-32.400013,0,0,1,-777.592041,1,-2392.975586,1,16120.83691,0,0,0
16889,7,1693619,1,0,0,1,34,1,39.800018,1,9.400004,1,-35.800014,0,0,1,-769.592163,1,-2395.375732,1,16137.63672,0,0,0
16889,7,1693619,1,0,0,1,34,1,34.000011,1,-4.000002,1,-35.600014,0,0,1,-760.592224,1,-2371.176025,1,16136.03516,0,0,0
16890,8,1693722,1,0,0,1,34,1,34.600014,1,5.000001,1,-23.60001,0,0,1,-756.992188,1,-2387.375732,1,16111.63574,0,0,0
16890,8,1693722,1,0,0,1,34,1,21.200008,1,-8.200004,1,-33.000011,0,0,1,-794.991882,1,-2404.975586,1,16121.83594,0,0,0
16891,9,1693820,1,0,0,1,34,1,3.600002,1,-5.200003,1,-25.400011,0,0,1,-785.392029,1,-2406.375244,1,16135.83496,0,0,0
16891,9,1693820,1,0,0,1,34,1,-0.400001,1,-4.000002,1,-46.400017,0,0,1,-783.392029,1,-2398.375488,1,16124.83594,0,0,0
16892,10,1693924,1,0,0,1,34,1,31.400013,1,-6.000002,1,-31.400015,0,0,1,-764.392151,1,-2400.175537,1,16138.23535,0,0,0
16892,10,1693924,1,0,0,1,34,1,36.200016,1,-4.200001,1,-35.200012,0,0,1,-765.592285,1,-2393.575684,1,16122.03516,0,0,0
16893,11,1694021,1,0,0,1,34,1,24.20001,1,-1.600001,1,-37.400017,0,0,1,-774.192139,1,-2387.575439,1,16126.63672,0,0,0
16893,11,1694021,1,0,0,1,34,1,45.600018,1,-4.200002,1,-23.200008,0,0,1,-769.592163,1,-2384.175781,1,16112.23438,0,0,0
16894,12,1694119,1,0,0,1,34,1,30.600016,1,-19.000008,1,-32.200012,0,0,1,-770.39209,1,-2389.375488,1,16121.43555,0,0,0
16894,12,1694119,1,0,0,1,34,1,3.000001,1,15.800007,1,-39.800018,0,0,1,-776.992004,1,-2393.175537,1,16133.43457,0,0,0
16895,13,1694223,1,0,0,1,34,1,52.400021,1,-4.600002,1,-31.000015,0,0,1,-776.39209,1,-2410.575195,1,16118.83594,0,0,0
16895,13,1694223,1,0,0,1,34,1,45.000019,1,-1,1,-32.000011,0,0,1,-770.192139,1,-2393.775391,1,16124.03613,0,0,0
16896,14,1694320,1,0,0,1,34,1,48.000023,1,1.200001,1,-35.400013,0,0,1,-780.791992,1,-2407.775146,1,16124.03613,0,0,0
16896,14,1694320,1,0,0,1,34,1,5.800003,1,8.000003,1,-26.800013,0,0,1,-777.192078,1,-2389.975342,1,16117.63379,0,0,0
16897,15,1694422,1,0,0,1,34,1,27.200014,1,-13.200006,1,-25.400011,0,0,1,-764.1922,1,-2404.375488,1,16135.43457,0,0,0
16897,15,1694422,1,0,0,1,34,1,22.00001,1,-6.400003,1,-41.20002,0,0,1,-777.392029,1,-2390.775635,1,16124.43555,0,0,0
16898,16,1694524,1,0,0,1,34,1,31.60001,1,-7.000003,1,-36.200016,0,0,1,-788.991943,1,-2399.175537,1,16123.63477,0,0,0
16898,16,1694524,1,0,0,1,34,1,44.800018,1,-1,1,-37.200016,0,0,1,-768.992126,1,-2391.775391,1,16121.83594,0,0,0
16899,17,1694622,1,0,0,1,34,1,34.200012,1,-2.000001,1,-28.20001,0,0,1,-778.592041,1,-2412.975342,1,16125.83496,0,0,0
16899,17,1694622,1,0,0,1,34,1,41.20002,1,-3.400002,1,-30.200012,0,0,1,-770.992126,1,-2389.175537,1,16127.63574,0,0,0
16900,18,1694720,1,0,0,1,34,1,47.20002,1,-42.200024,1,-28.400011,0,0,1,-768.592102,1,-2405.375488,1,16134.03613,0,0,0
16900,18,1694720,1,0,0,1,34,1,29.400013,1,-17.000006,1,-31.600014,0,0,1,-772.39209,1,-2381.175537,1,16116.43457,0,0,0
